--------- beginning of main
08-15 00:17:10.895 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.8 recvToRenderP95ms=14.5 ptsToRecvP50ms=1122.0 ptsToRecvP95ms=1123.1 bitrateKbps=782
08-15 00:17:11.898 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=12.1 recvToRenderP95ms=13.4 ptsToRecvP50ms=1122.5 ptsToRecvP95ms=1124.5 bitrateKbps=884
08-15 00:17:12.917 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=11.6 recvToRenderP95ms=14.0 ptsToRecvP50ms=1122.3 ptsToRecvP95ms=1125.1 bitrateKbps=794
08-15 00:17:13.922 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.6 recvToRenderP95ms=12.1 ptsToRecvP50ms=1122.2 ptsToRecvP95ms=1124.7 bitrateKbps=858
08-15 00:17:14.925 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.4 recvToRenderP95ms=12.6 ptsToRecvP50ms=1123.0 ptsToRecvP95ms=1126.4 bitrateKbps=757
08-15 00:17:15.935 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=11.0 recvToRenderP95ms=11.9 ptsToRecvP50ms=1122.1 ptsToRecvP95ms=1125.3 bitrateKbps=876
08-15 00:17:16.938 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.2 recvToRenderP95ms=12.4 ptsToRecvP50ms=1122.5 ptsToRecvP95ms=1124.4 bitrateKbps=752
08-15 00:17:17.941 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.4 recvToRenderP95ms=13.3 ptsToRecvP50ms=1122.3 ptsToRecvP95ms=1124.0 bitrateKbps=841
08-15 00:17:18.959 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.3 recvToRenderP95ms=13.6 ptsToRecvP50ms=1122.3 ptsToRecvP95ms=1125.0 bitrateKbps=794
08-15 00:17:19.961 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=11.3 recvToRenderP95ms=12.6 ptsToRecvP50ms=1122.2 ptsToRecvP95ms=1124.0 bitrateKbps=823
08-15 00:17:20.983 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.7 recvToRenderP95ms=13.3 ptsToRecvP50ms=1122.5 ptsToRecvP95ms=1124.9 bitrateKbps=724
08-15 00:17:21.985 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.2 recvToRenderP95ms=13.7 ptsToRecvP50ms=1122.1 ptsToRecvP95ms=1125.4 bitrateKbps=906
08-15 00:17:22.989 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.8 recvToRenderP95ms=12.6 ptsToRecvP50ms=1122.2 ptsToRecvP95ms=1124.3 bitrateKbps=745
08-15 00:17:23.999 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.4 recvToRenderP95ms=12.9 ptsToRecvP50ms=1121.9 ptsToRecvP95ms=1124.9 bitrateKbps=889
08-15 00:17:25.002 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=12.7 recvToRenderP95ms=14.7 ptsToRecvP50ms=1122.8 ptsToRecvP95ms=1125.7 bitrateKbps=782
08-15 00:17:26.006 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.2 recvToRenderP95ms=12.7 ptsToRecvP50ms=1122.5 ptsToRecvP95ms=1124.0 bitrateKbps=955
08-15 00:17:27.022 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.9 recvToRenderP95ms=12.7 ptsToRecvP50ms=1123.0 ptsToRecvP95ms=1125.6 bitrateKbps=825
08-15 00:17:28.025 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=12.0 recvToRenderP95ms=14.1 ptsToRecvP50ms=1122.0 ptsToRecvP95ms=1125.5 bitrateKbps=868
08-15 00:17:29.040 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=11.9 recvToRenderP95ms=13.5 ptsToRecvP50ms=1122.6 ptsToRecvP95ms=1126.5 bitrateKbps=759
08-15 00:17:30.044 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.7 recvToRenderP95ms=13.6 ptsToRecvP50ms=1122.7 ptsToRecvP95ms=1127.0 bitrateKbps=830
08-15 00:17:31.046 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.5 recvToRenderP95ms=13.4 ptsToRecvP50ms=1122.4 ptsToRecvP95ms=1126.6 bitrateKbps=744
08-15 00:17:32.062 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.3 recvToRenderP95ms=12.8 ptsToRecvP50ms=1121.6 ptsToRecvP95ms=1122.5 bitrateKbps=871
08-15 00:17:33.063 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.7 recvToRenderP95ms=12.7 ptsToRecvP50ms=1121.6 ptsToRecvP95ms=1123.5 bitrateKbps=764
08-15 00:17:34.086 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=12.1 recvToRenderP95ms=13.3 ptsToRecvP50ms=1122.4 ptsToRecvP95ms=1125.2 bitrateKbps=849
08-15 00:17:35.089 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.7 recvToRenderP95ms=12.6 ptsToRecvP50ms=1121.9 ptsToRecvP95ms=1125.1 bitrateKbps=784
08-15 00:17:36.091 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.1 recvToRenderP95ms=12.5 ptsToRecvP50ms=1121.8 ptsToRecvP95ms=1125.0 bitrateKbps=926
08-15 00:17:37.104 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=10.7 recvToRenderP95ms=11.8 ptsToRecvP50ms=1121.4 ptsToRecvP95ms=1123.0 bitrateKbps=721
08-15 00:17:38.107 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.1 recvToRenderP95ms=12.5 ptsToRecvP50ms=1121.7 ptsToRecvP95ms=1124.2 bitrateKbps=940
08-15 00:17:39.109 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.9 recvToRenderP95ms=13.5 ptsToRecvP50ms=1122.2 ptsToRecvP95ms=1126.4 bitrateKbps=882
08-15 00:17:40.127 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.0 recvToRenderP95ms=12.5 ptsToRecvP50ms=1121.5 ptsToRecvP95ms=1123.6 bitrateKbps=938
08-15 00:17:41.129 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.8 recvToRenderP95ms=13.3 ptsToRecvP50ms=1121.7 ptsToRecvP95ms=1123.1 bitrateKbps=797
08-15 00:17:42.146 16305 16305 I A2M_PERF: frames=31 drops=0 recvToRenderP50ms=11.3 recvToRenderP95ms=13.6 ptsToRecvP50ms=1121.7 ptsToRecvP95ms=1123.2 bitrateKbps=933
08-15 00:17:43.149 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=11.2 recvToRenderP95ms=12.1 ptsToRecvP50ms=1121.7 ptsToRecvP95ms=1123.2 bitrateKbps=802
08-15 00:17:44.152 16305 16305 I A2M_PERF: frames=30 drops=0 recvToRenderP50ms=10.8 recvToRenderP95ms=11.8 ptsToRecvP50ms=1121.5 ptsToRecvP95ms=1125.0 bitrateKbps=865
08-15 00:17:45.169 16305 16305 I A2M_PERF: frames=5 drops=0 recvToRenderP50ms=11.1 recvToRenderP95ms=11.1 ptsToRecvP50ms=1120.7 ptsToRecvP95ms=1120.9 bitrateKbps=112
08-15 00:17:46.171 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:47.174 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:48.190 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:49.193 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:50.216 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:51.218 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:52.221 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:53.228 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:54.229 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:55.232 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:56.232 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:57.234 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:58.255 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:17:59.260 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:18:00.262 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:18:01.273 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:18:02.282 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
08-15 00:18:03.297 16305 16305 I A2M_PERF: frames=0 drops=0 recvToRenderP50ms=0.0 recvToRenderP95ms=0.0 ptsToRecvP50ms=0.0 ptsToRecvP95ms=0.0 bitrateKbps=0
